,Protein Annotation,Day21-ETP,sgRNA_vs_Target,sgRNA_vs_Mutated,Mutated_vs_Target,TID,MatchResult
23981,26.65,2.360104759,19,8,9,1,1
23982,26.65,2.360104759,19,8,9,1,1
23983,26.65,2.330392609,16,7,11,1,1
23984,26.65,2.31357241,14,7,13,1,1
23985,26.65,2.283305093,19,20,19,1,0
23986,26.65,2.277800402,19,20,19,1,0
23987,26.65,2.277800402,19,8,9,1,1
23988,26.65,2.262516694,19,20,19,1,0
23989,26.65,2.232620777,19,20,19,1,0
23990,26.65,2.193554955,18,7,9,1,1
23991,26.65,2.172841638,19,20,19,1,0
23992,26.65,2.162600368,19,20,19,1,0
23993,26.65,2.1457766940000003,17,9,12,1,1
23994,26.65,2.1457766940000003,17,9,12,1,1
23995,26.65,2.1457766940000003,17,9,12,1,1
23996,26.65,2.086112581,19,20,19,1,0
23997,26.65,2.073040109,19,20,19,1,0
23998,26.65,2.016152166,18,7,9,1,1
23999,26.65,2.000611085,19,20,19,1,0
24000,26.65,2.000611085,19,9,10,1,1
24001,26.65,2.000611085,19,9,10,1,1
24002,21.15,-1.388724379,20,20,20,1,1
24003,26.65,2.000611085,19,9,10,1,1
24004,26.65,1.98604382,19,20,19,1,0
24005,26.65,1.961773912,20,9,9,1,1
24006,26.65,1.953659116,15,8,13,1,1
24007,26.65,1.933334126,19,20,19,1,0
24008,26.65,1.929298649,16,8,12,1,1
24009,26.65,1.869913335,18,8,10,1,1
24010,26.65,1.8455136000000003,19,20,19,1,0
24011,26.65,1.836274217,19,20,19,1,0
24012,26.65,1.833694084,19,20,19,1,0
24013,26.65,1.832574049,19,20,19,1,0
24014,26.65,1.818362342,16,7,11,1,1
24015,26.65,1.813821763,19,20,19,1,0
24016,26.65,1.7964540080000002,19,20,19,1,0
24017,47.25,-1.390225843,20,20,20,1,1
24018,26.65,1.774593999,19,20,19,1,0
24019,26.65,1.74457767,19,20,19,1,0
24020,26.65,1.716281954,19,20,19,1,0
24021,26.65,1.709481927,19,20,19,1,0
24022,26.65,1.69680215,19,20,19,1,0
24023,26.65,1.672637942,19,20,19,1,0
24024,26.65,1.66854216,19,20,19,1,0
24025,26.65,1.637886479,19,20,19,1,0
24026,26.65,1.538780696,19,20,19,1,0
24027,26.65,1.488800778,19,20,19,1,0
24028,26.65,1.474018529,19,20,19,1,0
24029,26.65,1.469711618,19,20,19,1,0
24030,26.65,1.328079475,19,20,19,1,0
24031,26.65,1.315147437,19,20,19,1,0
24032,26.65,1.252356728,19,20,19,1,0
24033,26.65,1.240878966,19,20,19,1,0
24034,26.65,1.189889703,19,20,19,1,0
24035,26.65,1.147849222,19,20,19,1,0
24036,26.65,1.073991265,15,8,13,1,1
24037,26.65,0.158096453,15,7,12,1,1
24038,26.65,0.067329681,15,7,12,1,1
24039,26.65,0.019828327,19,20,19,1,0
24040,26.65,-0.116010591,19,20,19,1,0
24041,26.65,-0.29581359100000004,10,8,18,1,1
24042,26.65,-0.305661215,13,8,15,1,1
24043,42.59,-0.8959669809999999,20,20,20,0,1
24044,26.65,-0.313375738,11,7,16,1,1
24045,26.65,-0.32909008100000003,19,20,19,1,0
24046,26.65,-0.373227865,11,9,17,1,1
24047,26.65,-0.461908791,14,7,13,1,1
24048,26.65,-0.527709719,15,8,13,1,1
24049,26.65,-0.527709719,15,8,13,1,1
24050,26.65,-0.527709719,15,8,13,1,1
24051,26.65,-0.527709719,15,8,13,1,1
24052,26.65,-0.583305422,11,7,16,1,1
24053,26.65,-0.6269192579999999,11,8,17,1,1
24054,26.65,-0.70739887,11,9,18,1,1
24055,26.65,-0.70739887,11,9,18,1,1
24056,26.65,-0.75154335,10,9,18,1,1
24057,26.65,-0.754003988,14,9,14,1,1
24058,26.65,-0.7612677390000001,19,20,19,1,0
24059,26.65,-0.826013514,12,8,16,1,1
24060,26.65,-0.826013514,12,8,16,1,1
24061,26.65,-0.826013514,12,8,16,1,1
24062,26.65,-0.849658143,13,9,16,1,1
24063,26.65,-0.849658143,13,9,16,1,1
24064,26.65,-0.8901452009999999,14,7,13,1,1
24065,26.65,-0.944099885,17,8,11,1,1
24066,26.65,-0.944099885,17,8,11,1,1
24067,26.65,-0.967831616,17,8,11,1,1
24068,26.65,-1.056667539,19,20,19,1,0
24069,26.65,-1.066488046,9,9,20,1,1
24070,26.65,-1.123159251,9,8,19,1,1
24071,26.65,-1.176612001,10,8,18,1,1
24072,26.65,-1.179219513,19,20,19,1,0
24073,26.65,-1.182371614,11,7,16,1,1
24074,26.65,-1.206880602,19,20,19,1,0
24075,26.65,-1.208434721,13,8,15,1,1
24076,26.65,-1.220812262,15,7,12,1,1
24077,26.65,-1.306210472,14,8,14,1,1
24078,26.65,-1.331474552,19,20,19,1,0
24079,26.65,-1.518128208,14,7,13,1,1
24080,26.65,-1.562853613,14,8,14,1,1
24081,26.65,-1.602486473,9,8,19,1,1
24082,26.65,-1.676184931,14,7,13,1,1
24083,26.65,-1.7105915880000002,12,8,16,1,1
24084,26.65,-1.816086121,14,9,15,1,1
24085,26.65,-1.816086121,14,9,15,1,1
24086,26.65,-2.044521717,19,20,19,1,0
24087,26.65,-2.050977872,19,20,19,1,0
24088,26.65,-2.070112753,11,7,16,1,1
24089,26.65,-2.119347935,9,9,19,1,1
24090,26.65,-2.176206205,14,7,13,1,1
24091,26.65,-2.187895842,16,8,12,1,1
24092,26.65,-2.187895842,16,8,12,1,1
24093,26.65,-2.207075679,12,9,17,1,1
24094,26.65,-2.207075679,12,9,17,1,1
24095,26.65,-2.207075679,12,9,17,1,1
24096,26.65,-2.207075679,12,9,17,1,1
24097,26.65,-2.2193230930000003,11,7,16,1,1
24098,48.63,-1.39468905,20,20,20,1,1
24099,26.65,-2.247849604,11,8,17,1,1
24100,26.65,-2.309852219,11,7,16,1,1
24101,22.53,-1.3948378609999998,20,20,20,1,1
24102,26.65,-2.41706916,19,20,19,1,0
24103,26.65,-2.503637501,14,7,13,1,1
24104,26.65,-2.667265183,12,8,16,1,1
24105,26.65,-2.840520645,10,9,19,1,1
24106,26.65,-2.840520645,10,9,19,1,1
24107,26.65,-3.340734097,18,10,10,1,1
24108,26.65,-3.903008168,17,8,11,1,1
24109,26.65,-3.936579719,13,9,15,1,1
24110,45.06,0.82779921,19,20,19,0,0
24111,45.06,0.586599062,19,20,19,0,0
24112,45.06,0.421616011,19,20,19,0,0
24113,45.06,0.385485316,19,20,19,0,0
24114,45.06,0.345169578,10,4,14,0,1
24115,45.06,0.345169578,10,4,14,0,1
24116,28.57,-1.396342789,20,20,20,1,1
24117,45.06,0.275823478,19,20,19,0,0
24118,45.06,0.25537491,19,20,19,0,0
24119,45.06,0.183456101,17,3,6,0,1
24120,45.06,0.153234931,13,3,10,0,1
24121,45.06,0.085399281,17,3,6,0,1
24122,45.06,0.081531681,19,20,19,0,0
24123,45.06,0.08055661,18,3,5,0,1
24124,45.06,0.08055661,18,3,5,0,1
24125,45.06,0.08055661,18,3,5,0,1
24126,45.06,-0.003288956,13,4,10,0,1
24127,45.06,-0.021223759,19,20,19,0,0
24128,45.06,-0.048595757,6,3,17,0,1
24129,45.06,-0.204384768,14,3,9,0,1
24130,45.06,-0.204384768,14,3,9,0,1
24131,45.06,-0.206570787,19,20,19,0,0
24132,45.06,-0.217133579,19,20,19,0,0
24133,45.06,-0.32988019,18,3,5,0,1
24134,45.06,-0.376629113,19,20,19,0,0
24135,45.06,-0.429426955,19,20,19,0,0
24136,45.06,-0.429426955,19,3,4,0,1
24137,45.06,-0.429513211,17,2,5,0,1
24138,45.06,-0.438965479,19,20,19,0,0
24139,45.06,-0.482842262,19,20,19,0,0
24140,45.06,-0.5144250029999999,19,20,19,0,0
24141,45.06,-0.516890151,16,4,7,0,1
24142,45.06,-0.524411482,19,20,19,0,0
24143,45.06,-0.541340794,19,20,19,0,0
24144,45.06,-0.55347636,17,4,7,0,1
24145,45.06,-0.55347636,17,4,7,0,1
24146,45.06,-0.581780385,15,3,8,0,1
24147,45.06,-0.599715545,8,3,15,0,1
24148,45.06,-0.611846248,17,2,5,0,1
24149,45.06,-0.619256398,6,4,18,0,1
24150,7.14,-1.398679615,20,20,20,1,1
24151,45.06,-0.619256398,6,4,18,0,1
24152,45.06,-0.637095851,19,20,19,0,0
24153,45.06,-0.66047243,20,4,4,0,1
24154,45.06,-0.66086684,9,3,14,0,1
24155,45.06,-0.720715106,19,20,19,0,0
24156,45.06,-0.7534452979999999,13,2,9,0,1
24157,45.06,-0.760103858,19,20,19,0,0
24158,45.06,-0.773452285,14,3,9,0,1
24159,45.06,-0.7932364270000001,19,20,19,0,0
24160,45.06,-0.8789567509999999,10,3,13,0,1
24161,45.06,-0.90583962,19,20,19,0,0
24162,45.06,-0.920367212,13,3,10,0,1
24163,45.06,-0.947569417,9,4,15,0,1
24164,45.06,-0.947569417,9,4,15,0,1
24165,45.06,-0.948164765,5,3,18,0,1
24166,45.06,-0.951947725,19,20,19,0,0
24167,45.06,-1.004348909,19,20,19,0,0
24168,45.06,-1.086366544,4,4,20,0,1
24169,45.06,-1.087089079,11,3,12,0,1
24170,45.06,-1.161197684,19,20,19,0,0
24171,45.06,-1.189768294,19,20,19,0,0
24172,45.06,-1.209280984,15,4,9,0,1
24173,45.06,-1.209280984,15,4,9,0,1
24174,45.06,-1.253188631,8,5,15,0,1
24175,45.06,-1.286770689,19,20,19,0,0
24176,45.06,-1.318946185,19,20,19,0,0
24177,45.06,-1.37347202,7,5,16,0,1
24178,45.06,-1.3770667559999998,19,20,19,0,0
24179,5.22,-1.401902814,20,20,20,1,1
24180,45.06,-1.4034730169999998,5,3,18,0,1
24181,45.06,-1.421405997,18,3,5,0,1
24182,45.06,-1.428344887,11,4,12,0,1
24183,45.06,-1.462458511,6,3,17,0,1
24184,45.06,-1.495287318,19,20,19,0,0
24185,9.89,-1.402467159,20,20,20,1,1
24186,45.06,-1.557943164,19,20,19,0,0
24187,45.06,-1.559666006,19,20,19,0,0
24188,45.06,-1.559666006,19,4,5,0,1
24189,45.06,-1.559666006,19,4,5,0,1
24190,45.06,-1.5667068030000002,19,20,19,0,0
24191,45.06,-1.60386568,4,3,19,0,1
24192,64.84,-1.402884714,20,20,20,1,1
24193,45.06,-1.633995504,11,4,13,0,1
24194,45.06,-1.633995504,11,4,13,0,1
24195,45.06,-1.644004237,19,20,19,0,0
24196,45.06,-1.665364575,19,20,19,0,0
24197,45.06,-1.676851623,19,20,19,0,0
24198,45.06,-1.678900579,19,20,19,0,0
24199,45.06,-1.682141886,14,4,10,0,1
24200,45.06,-1.682141886,14,4,10,0,1
24201,58.24,-1.403769688,20,20,20,1,1
24202,45.06,-1.682141886,14,4,10,0,1
24203,45.06,-1.711654957,10,3,13,0,1
24204,45.06,-1.754990597,8,3,15,0,1
24205,45.06,-1.759594004,5,4,19,0,1
24206,45.06,-1.759594004,5,4,19,0,1
24207,45.06,-1.782936192,19,20,19,0,0
24208,45.06,-1.838401476,17,2,5,0,1
24209,45.06,-1.852789981,17,2,5,0,1
24210,45.06,-1.854552417,16,3,7,0,1
24211,45.06,-1.860130216,17,5,6,0,1
24212,45.06,-1.887361118,19,20,19,0,0
24213,45.06,-1.893408702,5,4,18,0,1
24214,45.06,-1.924609344,8,4,16,0,1
24215,45.06,-1.924609344,8,4,16,0,1
24216,45.06,-2.07197739,19,20,19,0,0
24217,58.79,-1.405033606,20,20,20,1,1
24218,45.06,-2.07197739,19,3,4,0,1
24219,45.06,-2.108425535,10,4,13,0,1
24220,45.06,-2.154877891,19,20,19,0,0
24221,45.06,-2.16379774,7,3,16,0,1
24222,45.06,-2.1777142940000003,7,4,17,0,1
24223,45.06,-2.1777142940000003,7,4,17,0,1
24224,45.06,-2.299060412,13,2,9,0,1
24225,45.06,-2.371137496,9,5,14,0,1
24226,45.06,-2.391594356,17,2,5,0,1
24227,45.06,-2.481277622,19,20,19,0,0
24228,45.06,-2.538633195,11,3,12,0,1
24229,45.06,-2.658376313,13,2,9,0,1
24230,45.06,-2.674692513,14,3,9,0,1
24231,45.06,-2.723283088,6,4,17,0,1
24232,45.06,-2.75421221,19,20,19,0,0
24233,45.06,-2.78631593,19,20,19,0,0
24234,45.06,-2.792156565,12,4,11,0,1
24235,45.06,-2.870378676,19,20,19,0,0
24236,45.06,-2.9018109830000003,16,4,8,0,1
24237,45.06,-2.9018109830000003,16,4,8,0,1
24238,45.06,-2.9078810710000003,7,3,16,0,1
24239,45.06,-2.9084683260000004,12,3,11,0,1
24240,45.06,-2.921158657,12,3,11,0,1
24241,45.06,-2.939212731,19,20,19,0,0
24242,45.06,-3.0969795060000003,19,20,19,0,0
24243,45.06,-3.1560154860000003,19,20,19,0,0
24244,45.06,-3.201296245,19,20,19,0,0
24245,45.06,-3.231563812,19,20,19,0,0
24246,45.06,-3.278790963,17,2,5,0,1
24247,45.06,-3.3123322710000003,19,20,19,0,0
24248,45.06,-3.3143000110000003,19,20,19,0,0
24249,45.06,-3.337175824,19,20,19,0,0
24250,45.06,-3.337175824,19,5,4,0,1
24251,45.06,-3.473179403,4,3,19,0,1
24252,45.06,-3.520792657,19,20,19,0,0
24253,45.06,-3.536926498,18,4,6,0,1
24254,45.06,-3.536926498,18,4,6,0,1
24255,45.06,-3.536926498,18,4,6,0,1
24256,45.06,-3.536926498,18,4,6,0,1
24257,45.06,-3.635727637,12,4,12,0,1
24258,45.06,-3.635727637,12,4,12,0,1
24259,45.06,-3.639705926,19,20,19,0,0
24260,45.06,-3.657209275,9,3,14,0,1
24261,45.06,-3.666186635,19,20,19,0,0
24262,45.06,-3.740301592,19,20,19,0,0
24263,45.06,-3.966621075,19,20,19,0,0
24264,45.06,-3.975626793,4,4,19,0,1
24265,45.06,-4.160267507,13,4,11,0,1
24266,45.06,-4.160267507,13,4,11,0,1
24267,45.06,-4.2473164830000005,19,20,19,0,0
24268,45.06,-4.364384738,19,20,19,0,0
24269,45.06,-4.447997306,15,5,8,0,1
24270,45.06,-4.452528383,16,3,7,0,1
24271,2.75,3.175557982,19,20,19,1,0
24272,2.75,3.143639129,19,20,19,1,0
24273,2.75,3.087102096,14,4,10,1,1
24274,2.75,3.087102096,14,4,10,1,1
24275,2.75,3.081902442,19,20,19,1,0
24276,2.75,2.817795363,19,20,19,1,0
24277,42.59,-1.65374401,20,20,20,0,1
24278,50.0,-1.409345525,20,20,20,1,1
24279,2.75,2.8137441830000003,19,20,19,1,0
24280,2.75,2.776966425,19,20,19,1,0
24281,2.75,2.776966425,19,4,4,1,1
24282,2.75,2.741676004,16,4,8,1,1
24283,2.75,2.741676004,16,4,8,1,1
24284,2.75,2.733824603,19,20,19,1,0
24285,2.75,2.6993723810000003,13,4,11,1,1
24286,2.75,2.6993723810000003,13,4,11,1,1
24287,2.75,2.629795264,19,20,19,1,0
24288,2.75,2.566286987,15,4,9,1,1
24289,2.75,2.566286987,15,4,9,1,1
24290,2.75,2.560624219,19,20,19,1,0
24291,2.75,2.466874085,19,20,19,1,0
24292,2.75,2.466312817,11,3,12,1,1
24293,2.75,2.402372364,19,20,19,1,0
24294,2.75,2.377711964,19,20,19,1,0
24295,2.75,2.303401763,13,3,10,1,1
24296,2.75,2.29627841,13,3,10,1,1
24297,2.75,2.287063409,11,4,13,1,1
24298,2.75,2.287063409,11,4,13,1,1
24299,2.75,2.259154716,19,20,19,1,0
24300,2.75,2.249183723,15,3,8,1,1
24301,2.75,2.237026278,19,20,19,1,0
24302,2.75,2.207225402,15,3,8,1,1
24303,2.75,2.16262296,19,20,19,1,0
24304,2.75,2.160198433,19,20,19,1,0
24305,2.75,2.153569134,12,3,11,1,1
24306,2.75,2.151866797,19,20,19,1,0
24307,2.75,2.151866797,19,3,4,1,1
24308,2.75,2.151137395,19,20,19,1,0
24309,2.75,2.126922188,19,20,19,1,0
24310,14.56,-1.413338913,20,20,20,1,1
24311,2.75,2.114415055,14,3,9,1,1
24312,2.75,2.103755921,19,20,19,1,0
24313,2.75,2.08532152,17,3,6,1,1
24314,2.75,2.077324257,19,20,19,1,0
24315,2.75,2.044834777,19,20,19,1,0
24316,71.98,-1.413726164,20,20,20,1,1
24317,2.75,2.023870881,10,3,13,1,1
24318,2.75,2.000353254,12,3,11,1,1
24319,2.75,1.908179488,18,4,5,1,1
24320,2.75,1.854917295,19,20,19,1,0
24321,2.75,1.821715081,19,20,19,1,0
24322,2.75,1.77927199,17,3,6,1,1
24323,2.75,1.635682383,19,20,19,1,0
24324,2.75,1.612539343,19,20,19,1,0
24325,2.75,1.559595041,19,20,19,1,0
24326,2.75,1.553112637,18,3,5,1,1
24327,58.79,-1.414908653,20,20,20,1,1
24328,2.75,1.5492161759999998,14,3,9,1,1
24329,2.75,1.4604174230000002,18,4,6,1,1
24330,2.75,1.4604174230000002,18,4,6,1,1
24331,78.85,-1.415290696,20,20,20,1,1
24332,2.75,1.4474859130000002,19,20,19,1,0
24333,2.75,1.426153819,10,3,13,1,1
24334,2.75,1.38511605,19,20,19,1,0
24335,2.75,1.378844819,19,20,19,1,0
24336,2.75,1.333034543,19,20,19,1,0
24337,2.75,1.218215362,19,20,19,1,0
24338,2.75,1.214634276,19,20,19,1,0
24339,2.75,1.208200234,4,4,19,1,1
24340,2.75,1.177755385,19,20,19,1,0
24341,2.75,1.108618967,19,20,19,1,0
24342,2.75,1.045214209,17,4,7,1,1
24343,2.75,1.045214209,17,4,7,1,1
24344,2.75,0.737084338,19,20,19,1,0
24345,2.75,0.718704668,10,4,14,1,1
24346,2.75,0.718704668,10,4,14,1,1
24347,2.75,0.718704668,10,4,14,1,1
24348,2.75,0.718704668,10,4,14,1,1
24349,2.75,0.718704668,10,4,14,1,1
24350,6.59,-1.417192887,20,20,20,1,1
24351,2.75,0.709326833,16,3,7,1,1
24352,2.75,0.701851853,19,20,19,1,0
24353,2.75,0.688245005,19,20,19,1,0
24354,51.65,-1.417442666,20,20,20,1,1
24355,2.75,0.651954845,19,20,19,1,0
24356,2.75,0.391716432,11,4,12,1,1
24357,2.75,0.385586467,9,2,13,1,1
24358,2.75,0.354834879,19,20,19,1,0
24359,2.75,0.354834879,19,4,5,1,1
24360,2.75,0.354834879,19,4,5,1,1
24361,2.75,0.353632859,8,4,15,1,1
24362,2.75,0.218472738,19,20,19,1,0
24363,2.75,-0.068110963,19,20,19,1,0
24364,2.75,-0.284014096,5,5,18,1,1
24365,2.75,-0.337994533,19,20,19,1,0
24366,2.75,-0.337994533,19,3,4,1,1
24367,2.75,-0.379790946,19,20,19,1,0
24368,2.75,-0.412564291,19,20,19,1,0
24369,2.75,-0.415905965,5,3,18,1,1
24370,2.75,-0.475394633,19,20,19,1,0
24371,2.75,-0.574667014,6,4,18,1,1
24372,2.75,-0.574667014,6,4,18,1,1
24373,2.75,-0.644279015,9,2,13,1,1
24374,2.75,-0.676990731,17,4,6,1,1
24375,2.75,-0.6989499570000001,6,4,17,1,1
24376,2.75,-0.764858402,9,2,13,1,1
24377,2.75,-0.84382416,7,4,16,1,1
24378,2.75,-0.941569881,16,4,7,1,1
24379,2.75,-1.064237965,19,20,19,1,0
24380,2.75,-1.114205734,15,4,8,1,1
24381,2.75,-1.19173984,9,4,15,1,1
24382,2.75,-1.19173984,9,4,15,1,1
24383,2.75,-1.225338119,7,3,16,1,1
24384,2.75,-1.369056324,12,4,11,1,1
24385,2.75,-1.403364646,6,3,17,1,1
24386,2.75,-1.466974232,8,3,15,1,1
24387,2.75,-1.467317275,4,3,19,1,1
24388,2.75,-1.4702076869999998,19,20,19,1,0
24389,2.75,-1.494082614,7,4,17,1,1
24390,42.59,-2.053252014,20,20,20,0,1
24391,2.75,-1.494082614,7,4,17,1,1
24392,2.75,-1.52694656,6,3,17,1,1
24393,2.75,-1.631853533,9,2,13,1,1
24394,2.75,-1.685853028,9,2,13,1,1
24395,2.75,-1.71961326,8,3,15,1,1
24396,2.75,-1.7215916480000002,10,3,13,1,1
24397,2.75,-1.7215916480000002,10,3,13,1,1
24398,2.75,-1.7215916480000002,10,3,13,1,1
24399,2.75,-1.7215916480000002,10,3,13,1,1
24400,2.75,-1.774729466,19,20,19,1,0
24401,2.75,-2.0114554680000003,9,2,13,1,1
24402,2.75,-2.090994428,9,4,14,1,1
24403,2.75,-2.136332036,9,2,13,1,1
24404,2.75,-2.264706459,5,3,18,1,1
24405,2.75,-2.484362237,9,3,14,1,1
24406,2.75,-2.488287352,14,4,9,1,1
24407,2.75,-2.570063309,5,4,19,1,1
24408,2.75,-2.570063309,5,4,19,1,1
24409,2.75,-2.648727684,19,20,19,1,0
24410,34.34,-1.422234949,20,20,20,1,1
24411,2.75,-2.681917129,4,4,20,1,1
24412,2.75,-2.704146554,9,2,13,1,1
24413,2.75,-2.929525175,19,20,19,1,0
24414,2.75,-3.074419488,4,3,19,1,1
24415,2.75,-3.138501975,9,2,13,1,1
24416,2.75,-3.1404804530000003,13,4,10,1,1
24417,2.75,-3.159750812,7,3,16,1,1
24418,2.75,-3.5684542460000004,8,4,16,1,1
24419,2.75,-3.5684542460000004,8,4,16,1,1
24420,2.75,-4.841819927,9,3,14,1,1
24421,22.8,3.505864964,19,20,19,1,0
24422,22.8,3.430520039,18,3,5,1,1
24423,22.8,3.285839429,19,20,19,1,0
24424,22.8,3.221681809,19,20,19,1,0
24425,22.8,3.221681809,19,3,4,1,1
24426,22.8,3.184529137,19,20,19,1,0
24427,22.8,3.059180248,19,20,19,1,0
24428,22.8,3.055988703,19,20,19,1,0
24429,22.8,3.051247361,20,4,4,1,1
24430,22.8,3.0425537960000004,19,20,19,1,0
24431,22.8,3.030924188,19,20,19,1,0
24432,22.8,3.030924188,19,4,5,1,1
24433,22.8,3.030924188,19,4,5,1,1
24434,88.46,-1.423590018,20,20,20,1,1
24435,22.8,3.019328307,19,20,19,1,0
24436,22.8,3.009797776,19,20,19,1,0
24437,22.8,2.998529815,14,3,9,1,1
24438,22.8,2.99480769,19,20,19,1,0
24439,22.8,2.952950865,19,20,19,1,0
24440,22.8,2.952950865,19,4,4,1,1
24441,22.8,2.952919642,19,20,19,1,0
24442,62.91,-1.424077003,20,20,20,1,1
24443,22.8,2.913358592,19,20,19,1,0
24444,22.8,2.898499811,19,20,19,1,0
24445,22.8,2.815150158,14,4,10,1,1
24446,22.8,2.815150158,14,4,10,1,1
24447,22.8,2.790470361,19,20,19,1,0
24448,22.8,2.784114349,19,20,19,1,0
24449,22.8,2.7681964530000003,19,20,19,1,0
24450,42.31,-1.425362455,20,20,20,1,1
24451,22.8,2.746505534,18,3,5,1,1
24452,22.8,2.701664272,19,20,19,1,0
24453,22.8,2.670728646,17,3,6,1,1
24454,22.8,2.609106767,19,20,19,1,0
24455,22.8,2.552590738,18,4,6,1,1
24456,22.8,2.552590738,18,4,6,1,1
24457,22.8,2.546319892,17,4,7,1,1
24458,22.8,2.546319892,17,4,7,1,1
24459,22.8,2.546178609,19,20,19,1,0
24460,22.8,2.515114773,19,20,19,1,0
24461,22.8,2.486485863,19,20,19,1,0
24462,22.8,2.481281915,19,20,19,1,0
24463,22.8,2.467872341,19,20,19,1,0
24464,22.8,2.467872341,19,3,4,1,1
24465,60.99,-1.426377694,20,20,20,1,1
24466,22.8,2.434776267,11,2,11,1,1
24467,22.8,2.432745901,12,3,11,1,1
24468,22.8,2.428419759,11,2,11,1,1
24469,22.8,2.401993269,19,20,19,1,0
24470,22.8,2.287124482,17,3,6,1,1
24471,22.8,2.277632774,19,20,19,1,0
24472,22.8,2.263099895,15,4,9,1,1
24473,22.8,2.263099895,15,4,9,1,1
24474,22.8,2.226034009,19,20,19,1,0
24475,22.8,2.197483773,19,20,19,1,0
24476,22.8,2.196048769,15,3,8,1,1
24477,22.8,2.136427953,12,3,11,1,1
24478,22.8,2.135546701,19,20,19,1,0
24479,22.8,2.135068215,19,20,19,1,0
24480,22.8,2.107015239,18,4,5,1,1
24481,22.8,2.065546371,19,20,19,1,0
24482,22.8,1.996802345,19,20,19,1,0
24483,22.8,1.970501167,15,3,8,1,1
24484,22.8,1.968801505,12,4,12,1,1
24485,22.8,1.968801505,12,4,12,1,1
24486,22.8,1.968801505,12,4,12,1,1
24487,22.8,1.884034238,19,20,19,1,0
24488,22.8,1.812709011,14,3,9,1,1
24489,22.8,1.730177099,4,3,19,1,1
24490,22.8,1.730177099,4,3,19,1,1
24491,5.49,-1.427636481,20,20,20,1,1
24492,22.8,1.6936817119999998,11,2,11,1,1
24493,22.8,1.603570397,19,20,19,1,0
24494,22.8,1.597220607,19,20,19,1,0
24495,22.8,1.5388984980000002,19,20,19,1,0
24496,22.8,1.531650834,19,20,19,1,0
24497,22.8,1.4956623830000002,19,20,19,1,0
24498,22.8,1.427030593,19,20,19,1,0
24499,22.8,1.208205118,16,4,8,1,1
24500,22.8,1.208205118,16,4,8,1,1
24501,22.8,1.117784083,19,20,19,1,0
24502,22.8,1.065918407,19,20,19,1,0
24503,22.8,1.027196577,13,3,10,1,1
24504,22.8,1.00427339,19,20,19,1,0
24505,22.8,0.986957872,4,4,20,1,1
24506,22.8,0.986957872,4,4,20,1,1
24507,22.8,0.76900996,13,4,11,1,1
24508,22.8,0.76900996,13,4,11,1,1
24509,22.8,0.717118018,6,3,17,1,1
24510,22.8,0.600083768,11,3,12,1,1
24511,22.8,0.175574835,5,3,18,1,1
24512,22.8,0.098880697,19,20,19,1,0
24513,22.8,-0.041782254,19,20,19,1,0
24514,95.88,-1.429555673,20,20,20,1,1
24515,22.8,-0.16646461,11,4,13,1,1
24516,22.8,-0.16646461,11,4,13,1,1
24517,22.8,-0.192175269,19,20,19,1,0
24518,22.8,-0.383426166,16,3,7,1,1
24519,22.8,-0.398031104,19,20,19,1,0
24520,22.8,-0.414064076,9,4,15,1,1
24521,22.8,-0.414064076,9,4,15,1,1
24522,22.8,-0.433173279,19,20,19,1,0
24523,22.8,-0.480511316,9,3,14,1,1
24524,22.8,-0.544437683,19,20,19,1,0
24525,12.09,-1.429932365,20,20,20,1,1
24526,22.8,-0.670767132,9,2,13,1,1
24527,22.8,-0.775448771,11,3,12,1,1
24528,22.8,-0.791411561,12,3,11,1,1
24529,22.8,-0.791411561,12,3,11,1,1
24530,96.98,-1.430827543,20,20,20,1,1
24531,22.8,-0.8362758309999999,10,3,13,1,1
24532,22.8,-0.927167052,19,20,19,1,0
24533,22.8,-1.002867526,16,3,7,1,1
24534,22.8,-1.068879057,5,4,19,1,1
24535,22.8,-1.068879057,5,4,19,1,1
24536,22.8,-1.142480347,9,2,13,1,1
24537,22.8,-1.241541335,19,20,19,1,0
24538,54.67,-1.4312182269999998,20,20,20,1,1
24539,22.8,-1.244150817,7,3,16,1,1
24540,22.8,-1.318999414,7,3,16,1,1
24541,22.8,-1.329425973,3,2,19,1,1
24542,22.8,-1.340677969,5,3,18,1,1
24543,22.8,-1.391785664,8,3,15,1,1
24544,22.8,-1.404539419,16,5,7,1,1
24545,22.8,-1.4439964440000002,8,4,16,1,1
24546,22.8,-1.4439964440000002,8,4,16,1,1
24547,88.74,-1.431582682,20,20,20,1,1
24548,22.8,-1.461307826,19,20,19,1,0
24549,22.8,-1.567838012,14,4,9,1,1
24550,22.8,-1.66489727,7,4,17,1,1
24551,22.8,-1.66489727,7,4,17,1,1
24552,22.8,-1.694085716,19,20,19,1,0
24553,22.8,-1.7805786680000002,19,20,19,1,0
24554,22.8,-1.789692197,10,3,13,1,1
24555,22.8,-1.789692197,10,3,13,1,1
24556,22.8,-2.0322040830000003,19,20,19,1,0
24557,22.8,-2.192103992,6,5,17,1,1
24558,22.8,-2.260308643,19,20,19,1,0
24559,22.8,-2.292586972,10,4,14,1,1
24560,22.8,-2.292586972,10,4,14,1,1
24561,22.8,-2.292586972,10,4,14,1,1
24562,42.59,-3.321361957,20,20,20,0,1
24563,74.73,-1.432898906,20,20,20,1,1
